Cell0:,Cell0:
847,40
847,41
847,40
847,40
847,40
847,40
847,40
846,40
846,40
846,40
847,40
848,40
847,40
847,40
847,39
847,40
847,39
847,39
847,39
847,39
847,39
847,39
847,39
847,40
848,39
847,39
847,39
847,38
847,38
847,38
847,38
847,39
847,39
847,39
846,38
847,38
847,38
847,38
847,38
847,38
847,38
848,38
848,38
847,38
847,38
847,38
847,38
847,38
847,38
847,38
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,37
847,36
847,36
847,36
847,36
847,36
847,36
846,36
846,36
846,35
846,35
846,35
846,35
846,35
846,34
846,34
847,35
847,35
847,35
846,35
846,35
846,34
846,34
846,35
846,35
846,34
846,35
846,34
846,34
847,34
846,34
846,33
846,33
846,33
846,33
846,33
846,33
846,33
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,32
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,30
845,30
845,30
845,30
846,30
846,30
846,30
846,31
846,31
846,31
845,31
846,32
846,31
846,32
844,49
846,31
852,53
845,30
845,30
845,30
846,30
846,30
845,30
845,31
846,30
846,30
845,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,30
846,30
846,30
846,30
846,30
846,30
846,30
846,30
846,30
846,30
846,30
846,30
846,30
846,30
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,31
846,30
846,30
846,30
846,30
846,30
846,30
846,31
846,31
846,31
846,30
846,30
846,30
846,30
846,30
846,30
846,30
845,30
846,30
846,30
846,30
846,30
846,30
845,30
845,30
845,30
846,30
846,30
846,30
846,30
846,30
846,30
846,30
Cell57:,Cell57:
777,693
Cell58:,Cell58:
797,8
796,6
Cell59:,Cell59:
796,6
796,8
796,8
796,8
798,7
801,7
803,6
Cell60:,Cell60:
45,429
45,429
45,429
51,424
56,419
60,413
64,405
67,401
72,402
74,404
74,422
74,422
74,422
76,427
79,434
85,442
89,446
94,453
103,458
109,458
105,459
105,459
105,459
107,460
111,462
109,464
108,462
107,461
106,459
108,459
120,462
120,462
120,462
126,460
138,464
142,469
146,472
151,478
161,485
168,487
176,498
176,498
176,498
176,502
176,507
178,514
176,520
174,523
175,531
174,535
186,554
186,554
186,554
187,561
185,565
179,563
173,562
166,563
Cell61:,Cell61:
356,444
356,444
356,444
364,447
371,449
384,450
390,450
400,448
408,446
415,444
436,450
436,450
436,450
444,456
449,460
Cell62:,Cell62:
12,446
12,446
7,447
Cell63:,Cell63:
904,567
908,576
914,597
914,597
914,597
914,602
922,609
924,611
926,610
928,614
929,621
930,622
924,633
924,633
924,633
923,640
924,643
922,650
918,655
916,658
918,664
922,665
945,664
945,664
945,663
954,659
956,656
957,652
963,648
966,649
972,656
975,662
978,684
978,684
978,684
978,688
Cell64:,Cell64:
792,10
792,10
792,10
787,11
785,12
779,13
776,14
770,14
768,14
764,14
755,10
755,10
755,10
752,9
750,9
748,10
747,10
750,10
Cell65:,Cell65:
16,151
16,151
16,151
23,154
31,154
38,159
45,162
52,165
59,162
62,162
64,157
64,157
64,157
62,154
62,148
61,142
58,140
58,133
56,126
59,118
74,108
74,108
74,108
72,100
69,95
72,95
70,97
69,98
67,99
64,103
54,110
54,110
54,110
50,110
44,108
37,107
28,105
20,104
14,106
14,109
16,112
16,112
16,112
22,108
26,103
25,99
18,97
17,93
12,83
16,81
11,78
11,78
11,78
7,76
6,73
Cell66:,Cell66:
179,245
183,246
187,247
189,246
194,246
200,245
218,238
218,238
218,238
222,232
226,226
227,221
224,218
224,222
226,225
225,221
228,212
228,212
228,212
232,212
232,215
231,218
230,221
230,224
234,224
235,220
251,209
251,209
251,209
249,206
248,202
245,205
244,203
248,200
251,196
255,196
259,196
259,196
259,196
255,195
255,191
258,189
254,192
255,195
256,197
254,199
259,207
259,207
259,207
259,210
262,214
260,220
262,225
263,231
265,237
267,241
246,241
246,241
246,241
242,239
240,237
235,237
231,238
228,236
226,232
225,228
216,218
216,218
216,218
212,214
206,215
206,218
204,225
201,229
199,232
193,232
185,235
185,235
185,235
182,235
182,236
182,238
182,240
180,241
180,242
178,242
176,241
176,241
176,241
177,240
180,239
184,240
186,239
188,238
189,236
194,235
202,238
202,238
202,238
206,238
208,239
208,236
208,235
203,233
200,230
198,228
191,231
191,231
191,231
188,232
184,236
179,236
176,236
172,232
168,229
166,226
152,221
152,221
152,221
147,223
147,226
Cell67:,Cell67:
682,646
680,645
678,647
677,649
680,654
687,658
Cell68:,Cell68:
153,252
153,253
153,253
153,252
153,253
153,253
153,253
153,252
153,253
153,252
153,252
153,252
153,252
153,252
152,252
152,252
152,252
153,252
153,253
153,252
152,252
152,252
152,252
153,252
153,252
153,252
153,252
152,252
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
152,252
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
153,253
152,253
153,253
153,253
153,253
152,252
152,253
152,253
152,253
152,252
153,253
152,253
152,253
152,253
152,253
153,253
152,254
152,253
152,254
152,254
152,253
152,254
152,253
152,253
152,253
152,254
152,254
152,254
152,254
152,254
152,254
152,254
152,254
152,254
152,254
152,254
152,254
152,254
151,254
151,254
152,254
152,254
152,254
152,254
152,254
152,254
152,254
151,254
152,254
152,254
151,255
152,255
152,255
152,255
152,255
152,255
152,255
151,254
150,235
151,254
149,243
152,255
143,261
152,254
143,261
152,255
151,266
152,255
159,262
151,254
168,262
Cell69:,Cell69:
169,272
169,274
170,278
175,289
175,289
175,289
176,290
178,294
181,297
186,300
190,302
195,297
197,293
204,284
204,284
204,284
210,283
216,283
218,284
223,284
228,282
230,278
228,276
220,262
220,262
220,262
221,257
224,253
226,250
228,246
232,240
233,240
234,238
224,240
224,240
224,240
219,242
216,241
212,238
212,239
214,238
215,238
216,237
223,245
223,245
223,245
226,246
231,248
233,248
236,249
235,250
242,250
Cell70:,Cell70:
724,668
726,676
726,680
731,685
Cell71:,Cell71:
90,597
92,599
90,601
85,603
80,610
Cell72:,Cell72:
988,110
986,112
983,117
982,122
988,129
988,129
989,129
990,130
992,128
994,125
994,122
Cell73:,Cell73:
761,671
759,674
758,676
756,678
Cell74:,Cell74:
725,692
725,692
725,692
720,690
714,687
707,682
701,683
698,687
698,691
703,690
702,687
702,687
702,687
706,688
708,688
709,690
711,693
Cell75:,Cell75:
746,676
746,676
744,675
742,674
739,672
738,670
734,668
734,666
734,662
738,653
738,653
738,653
740,652
744,649
746,646
744,646
747,644
752,645
754,646
750,660
750,660
750,660
747,664
748,663
748,662
745,661
739,660
735,661
728,661
724,657
724,657
724,657
725,656
727,654
729,652
734,652
740,652
744,650
749,647
758,635
758,635
758,635
760,631
762,625
764,621
766,618
767,615
769,614
772,615
778,622
778,622
778,622
776,627
774,628
772,628
772,628
772,628
773,628
774,628
773,626
773,626
773,626
773,628
774,628
776,629
776,632
777,636
776,638
774,641
768,656
768,656
768,656
767,662
767,665
770,666
770,664
769,662
765,663
762,666
754,667
754,667
754,667
753,664
752,658
754,656
758,652
760,651
766,653
771,656
765,663
765,663
765,663
Cell76:,Cell76:
81,650
83,653
85,657
87,660
85,662
84,662
84,663
86,661
89,662
89,662
89,662
92,661
92,662
93,659
94,656
95,658
95,659
92,660
90,650
90,650
90,650
89,647
89,646
88,644
86,642
86,639
84,636
82,632
68,634
68,634
68,634
63,635
56,634
57,620
48,634
55,624
44,630
47,618
50,619
43,604
50,619
44,603
53,616
43,603
55,619
40,604
42,605
41,603
40,612
40,612
40,612
41,619
42,625
40,628
35,628
36,628
36,630
36,632
38,625
38,625
38,625
39,627
36,630
32,632
32,630
33,625
37,625
36,626
28,642
28,642
28,642
28,648
30,657
33,660
42,670
48,673
51,677
53,677
54,685
54,685
54,685
53,683
52,684
52,684
58,690
64,690
72,693
75,694
78,686
78,686
78,686
77,677
75,671
72,666
67,659
60,658
56,656
56,654
72,656
72,656
72,656
78,656
87,658
91,662
95,668
99,674
102,682
107,685
120,696
120,696
120,696
117,692
121,692
122,694
123,694
124,694
125,694
126,694
119,690
119,690
119,690
119,692
120,689
124,682
127,677
128,677
135,675
139,677
148,681
148,681
148,681
146,681
146,682
146,683
148,682
147,682
144,682
141,681
128,676
128,676
128,676
128,672
127,668
133,668
133,670
133,669
128,668
122,668
108,674
108,674
108,674
102,676
98,676
94,673
86,676
82,680
79,681
78,682
Cell77:,Cell77:
990,165
984,166
979,162
976,159
978,142
978,142
978,142
976,138
975,135
977,126
981,120
984,114
990,106
991,102
987,89
Cell78:,Cell78:
545,64
545,64
545,64
550,64
554,64
557,62
560,59
558,56
559,59
559,63
545,59
545,59
545,59
540,56
536,52
532,53
526,54
522,53
514,49
511,46
498,29
498,29
498,29
492,24
485,19
480,14
475,10
472,6
468,3
Cell79:,Cell79:
955,85
955,85
955,85
956,84
958,84
960,84
960,80
960,80
962,83
964,88
970,86
Cell80:,Cell80:
325,695
322,692
317,693
Cell81:,Cell81:
978,688
978,682
980,678
990,678
990,678
990,678
994,680
Cell82:,Cell82:
992,88
971,87
977,91
985,94
983,96
980,96
977,94
985,92
985,92
985,92
985,101
982,104
982,109
982,115
983,119
984,126
983,133
984,146
984,146
984,146
987,150
990,151
993,153
Cell83:,Cell83:
128,572
121,577
118,584
116,590
108,594
104,595
100,598
78,606
78,606
78,606
72,609
Cell84:,Cell84:
5,64
Cell85:,Cell85:
5,67
Cell86:,Cell86:
660,7
658,12
660,20
660,20
660,20
662,24
665,26
674,30
684,29
687,26
692,17
692,8
Cell87:,Cell87:
6,212
Cell88:,Cell88:
989,204
Cell89:,Cell89:
274,240
274,240
274,240
273,238
273,240
279,242
280,246
286,246
285,247
290,247
300,252
300,252
300,252
306,258
310,262
313,266
314,266
314,264
314,264
316,264
318,280
318,280
318,280
323,282
323,282
321,280
320,276
320,272
322,268
324,265
314,255
314,255
314,255
312,250
310,246
311,240
311,235
314,230
313,224
310,222
312,224
312,224
312,224
314,220
317,218
320,216
324,218
328,218
334,216
336,214
332,215
332,215
332,215
332,218
328,220
323,218
321,217
319,213
317,211
315,208
317,195
317,195
317,195
320,193
328,192
332,194
338,194
342,196
342,200
347,202
353,207
353,207
353,207
353,209
350,213
346,219
346,226
345,228
344,226
347,224
352,232
352,232
352,232
355,234
358,229
358,224
360,221
358,222
356,220
356,220
354,214
354,214
354,214
354,214
354,210
359,206
366,202
370,202
373,199
380,196
382,208
382,208
382,208
388,212
389,212
390,218
389,219
392,224
394,230
395,230
392,230
392,230
392,230
396,231
393,234
392,234
394,232
400,230
402,226
402,223
407,234
407,234
407,234
413,234
416,233
417,232
418,231
422,230
425,231
428,234
429,246
429,246
429,246
429,242
430,240
433,240
436,241
435,240
434,235
440,234
442,222
442,222
442,222
441,222
440,225
442,229
448,230
450,234
453,240
450,240
460,245
460,245
460,245
459,245
459,242
455,240
450,240
444,242
439,242
438,242
431,245
431,245
431,245
430,246
437,245
440,246
441,243
440,240
435,238
433,238
440,228
440,228
440,228
441,226
444,225
443,228
442,231
440,232
428,234
428,232
442,231
442,231
442,231
447,229
446,229
443,229
443,228
444,227
447,228
450,232
442,243
442,243
442,243
439,246
440,251
440,256
438,258
438,263
438,269
440,275
450,281
450,281
450,281
450,280
448,283
444,284
437,282
437,283
438,280
440,276
434,264
434,264
434,264
429,263
428,260
424,256
420,257
417,260
418,257
420,256
425,248
425,248
425,248
423,247
423,246
426,244
430,243
434,243
435,240
434,236
436,234
436,234
436,234
439,234
442,239
447,243
450,245
450,249
457,252
462,253
478,250
478,250
478,250
485,246
Cell90:,Cell90:
13,412
20,414
24,415
32,414
37,414
47,412
50,406
60,393
60,393
60,393
59,396
58,397
57,400
55,405
54,410
52,416
48,422
42,442
42,442
42,442
41,445
43,453
46,458
44,461
39,462
40,462
36,458
19,454
19,454
19,454
15,450
4,448
Cell91:,Cell91:
859,677
854,677
852,675
853,674
855,670
867,659
867,659
867,659
868,664
870,669
866,672
858,677
852,680
847,682
842,686
Cell92:,Cell92:
338,692
338,692
338,692
335,692
332,692
325,692
321,690
319,686
319,682
321,676
330,666
330,666
330,666
328,666
324,666
324,668
322,669
320,669
316,669
314,664
310,658
310,658
310,658
306,655
304,652
304,652
300,650
293,650
289,652
289,654
294,660
294,660
294,660
296,662
297,666
297,669
294,674
294,678
294,682
293,685
Cell93:,Cell93:
34,128
34,128
34,128
38,130
45,134
51,140
55,146
56,152
54,160
56,168
71,179
71,179
71,179
76,180
80,183
83,191
83,195
83,202
84,208
86,208
84,217
84,217
84,217
86,215
82,213
Cell94:,Cell94:
916,180
916,180
916,180
920,180
923,180
925,180
926,180
926,180
924,185
923,188
910,190
910,190
910,190
908,188
904,185
906,180
904,178
902,172
901,171
897,165
878,164
878,164
878,164
870,165
864,166
856,164
852,166
846,170
844,176
842,183
846,199
846,199
846,199
850,200
850,199
850,198
Cell95:,Cell95:
54,178
59,178
65,178
71,180
76,178
82,176
87,174
95,169
95,169
95,169
97,167
100,166
104,171
103,174
Cell96:,Cell96:
20,118
18,122
14,126
10,132
8,136
12,148
12,148
12,148
13,151
13,152
11,153
Cell97:,Cell97:
979,691
977,688
972,684
971,677
971,671
960,657
960,657
960,657
956,657
948,662
944,662
946,661
950,658
951,659
952,658
965,659
965,659
965,659
966,659
966,659
965,660
963,659
962,660
961,660
960,660
976,659
976,659
976,659
980,662
985,665
990,665
Cell98:,Cell98:
64,621
70,623
74,624
76,622
76,622
76,622
78,620
77,621
82,625
88,629
90,631
92,638
94,642
108,644
108,644
108,644
112,641
Cell99:,Cell99:
8,4
Cell100:,Cell100:
100,178
98,181
86,183
86,183
86,183
83,185
77,188
Cell101:,Cell101:
118,622
117,619
119,617
129,615
Cell102:,Cell102:
50,220
54,220
54,220
54,220
52,222
47,224
42,225
41,224
41,220
42,218
46,214
52,213
52,213
52,213
53,214
Cell103:,Cell103:
715,19
715,19
715,19
717,20
719,16
719,15
719,14
720,12
719,12
723,12
733,13
733,13
733,13
738,16
742,14
741,11
742,10
738,10
738,13
743,15
750,18
750,18
750,18
745,16
743,13
744,10
742,13
744,14
740,12
742,12
740,17
740,17
740,17
742,16
736,18
730,23
724,26
720,28
716,28
712,29
694,34
694,34
694,34
689,39
686,43
686,46
688,49
692,52
694,56
695,55
700,46
700,46
700,46
705,46
709,50
710,54
710,55
712,56
713,63
713,68
711,81
711,81
711,81
709,83
709,87
712,89
714,89
718,88
721,88
725,85
734,74
734,74
734,74
735,70
734,65
732,59
732,54
734,51
736,49
739,48
741,48
741,48
741,48
740,48
738,48
735,44
730,44
728,46
724,46
728,48
732,50
732,50
732,50
734,50
735,50
737,50
736,49
732,48
728,45
725,43
713,34
713,34
713,34
706,30
701,26
696,22
693,20
688,19
683,16
676,13
660,6
660,6
660,6
Cell104:,Cell104:
26,195
26,195
26,195
22,194
21,193
22,190
22,188
22,190
20,190
21,194
25,210
25,210
25,210
30,215
Cell105:,Cell105:
149,632
149,632
149,632
149,636
150,642
152,645
161,653
166,656
171,655
176,653
174,656
174,656
174,656
174,656
166,654
160,656
152,654
146,650
146,648
141,645
122,648
122,648
122,648
126,648
120,646
112,644
110,640
108,634
104,626
105,619
107,600
107,600
107,600
104,592
96,586
90,588
84,588
74,584
68,585
62,588
Cell106:,Cell106:
10,80
12,79
18,78
28,73
34,71
42,66
47,57
47,57
47,57
46,56
48,59
50,62
53,68
56,74
56,77
56,85
64,103
64,103
64,103
69,107
75,109
82,110
83,112
84,120
86,126
92,131
104,147
104,147
104,147
112,150
118,150
125,147
125,144
128,139
134,140
140,138
160,131
160,131
160,131
164,125
168,120
172,116
172,110
170,106
166,106
160,108
154,97
154,97
154,97
148,91
147,90
146,86
145,86
143,84
144,78
144,76
140,67
140,67
140,67
139,64
136,62
134,62
131,63
126,66
123,69
123,74
136,85
136,85
136,85
144,89
148,92
148,96
145,99
144,99
143,98
144,96
153,105
153,105
153,105
156,108
162,110
170,111
178,113
183,108
185,107
185,104
192,95
192,95
192,95
192,90
189,83
191,83
197,82
196,76
198,76
200,74
210,67
210,67
210,67
210,66
214,69
216,71
214,72
216,74
219,79
218,80
214,88
214,88
214,88
214,90
210,87
211,84
214,82
216,82
218,84
220,87
222,94
222,94
222,94
224,96
230,97
233,101
238,102
242,102
243,103
250,103
266,112
266,112
266,112
269,116
270,121
271,124
268,127
270,130
270,128
268,130
268,136
268,136
268,136
266,140
264,146
264,150
264,157
264,164
262,172
262,178
277,194
277,194
277,194
282,194
282,201
280,204
276,206
274,210
273,214
268,220
254,229
254,229
254,229
253,235
253,240
256,245
263,248
266,250
270,254
272,260
272,266
272,266
272,266
271,266
267,268
260,267
258,270
257,276
252,280
249,284
235,297
235,297
235,297
233,300
233,306
230,309
230,313
228,318
218,320
216,324
207,314
207,314
207,314
208,310
206,306
206,300
206,291
206,284
205,280
198,272
Cell107:,Cell107:
514,372
517,368
520,372
521,370
526,374
532,378
532,378
532,378
536,380
537,383
539,385
541,387
542,389
544,390
547,394
551,399
551,399
551,399
554,402
554,403
558,406
559,406
560,408
564,410
565,412
Cell108:,Cell108:
498,8
498,8
498,8
504,9
509,10
516,9
518,8
Cell109:,Cell109:
20,489
20,489
20,489
24,488
35,485
38,485
42,486
47,485
50,490
55,492
70,503
70,503
70,503
77,502
77,498
74,499
82,500
88,503
92,506
98,514
94,524
94,524
94,524
90,529
86,529
78,529
74,528
65,531
59,532
54,538
48,556
48,556
48,556
Cell110:,Cell110:
298,693
302,694
306,693
308,694
Cell111:,Cell111:
729,674
730,669
733,664
737,658
747,645
747,645
747,645
746,640
758,658
Cell112:,Cell112:
80,213
80,213
80,213
85,218
91,218
92,213
95,207
95,205
100,206
102,210
106,228
106,228
106,228
112,232
117,239
118,244
124,247
130,248
152,254
Cell113:,Cell113:
44,215
44,215
40,216
38,218
36,220
35,224
35,226
35,230
36,232
40,236
40,236
40,236
40,238
42,239
45,237
44,234
41,231
40,228
36,228
31,222
31,222
31,222
28,220
25,218
22,216
21,214
18,211
15,210
13,212
8,214
8,214
8,214
8,214
Cell114:,Cell114:
739,635
733,628
724,626
721,622
718,618
Cell115:,Cell115:
759,650
762,648
766,646
768,648
770,650
770,650
770,650
766,652
766,654
766,655
763,654
761,652
762,653
761,650
766,645
766,645
766,645
770,646
772,646
774,648
777,651
778,652
780,654
777,658
768,662
768,662
768,662
766,662
761,660
759,656
759,654
760,648
763,645
766,643
777,651
777,651
777,651
777,652
772,652
771,651
771,648
774,644
775,643
780,642
789,647
789,647
789,647
790,649
790,651
789,655
788,653
786,654
781,652
779,652
776,643
776,643
776,643
780,640
782,639
786,638
789,638
791,638
794,640
796,641
801,651
801,651
801,651
802,655
802,656
798,659
796,662
793,664
788,666
785,666
770,665
770,665
770,665
768,663
768,661
770,656
770,657
770,656
769,656
770,655
768,654
768,654
768,654
766,651
764,649
765,646
768,644
770,644
774,644
776,644
784,651
784,651
784,651
784,654
784,656
782,660
781,663
780,665
778,670
776,672
768,679
768,679
768,679
763,679
758,678
754,676
752,674
752,676
750,679
748,678
736,673
736,673
736,673
735,674
730,675
728,674
726,673
722,672
721,671
718,669
716,661
716,661
716,661
716,660
714,655
714,652
712,650
712,644
712,643
713,636
721,633
721,633
721,633
719,632
719,632
717,633
716,632
715,633
716,630
718,629
727,626
727,626
727,626
730,629
733,632
734,634
731,639
730,640
730,642
726,643
719,638
719,638
719,638
719,633
720,632
723,631
728,631
730,630
734,632
736,634
738,642
738,642
738,642
739,645
738,649
734,650
732,650
726,652
724,652
720,651
717,639
717,639
717,639
718,636
720,632
725,628
729,629
734,632
736,636
736,642
732,642
732,642
732,642
733,643
732,645
732,644
733,644
731,644
731,644
732,644
732,644
732,644
732,644
731,645
731,648
729,647
729,645
729,644
727,642
729,640
735,634
735,634
735,634
740,632
743,632
747,631
750,630
753,628
757,626
762,624
766,618
766,618
766,618
770,617
773,618
779,624
782,626
783,626
779,628
777,627
776,620
776,620
776,620
777,616
774,614
775,613
773,613
774,612
775,613
773,610
776,611
776,611
776,611
778,613
778,616
778,618
778,620
775,623
774,626
774,626
778,632
778,632
778,632
778,633
778,632
780,632
780,630
781,629
782,628
779,628
Cell116:,Cell116:
542,6
543,9
542,12
543,13
552,31
552,31
552,31
553,34
560,35
562,35
561,36
560,34
558,30
558,30
558,24
558,24
558,24
555,20
553,9
Cell117:,Cell117:
10,264
18,268
28,271
35,272
46,264
46,264
46,264
46,268
46,268
40,269
40,270
36,267
32,262
30,258
11,248
11,248
11,248
5,240
Cell118:,Cell118:
326,694
326,694
326,694
330,692
336,692
344,692
346,692
348,693
352,694
359,692
367,686
367,686
367,686
363,682
362,678
362,675
364,672
370,671
376,672
388,674
401,666
401,666
401,666
403,662
404,656
398,658
396,658
393,656
391,652
391,650
399,639
399,639
399,639
404,636
407,631
410,628
413,624
411,622
Cell119:,Cell119:
991,205
982,194
982,194
982,194
974,190
970,186
965,181
958,172
957,169
956,167
958,164
959,160
959,160
959,160
958,159
958,158
958,159
958,161
957,166
956,169
954,173
953,168
953,168
953,168
956,164
956,160
958,154
964,148
968,144
974,139
984,134
990,119
990,119
990,119
992,117
Cell120:,Cell120:
184,268
184,268
184,268
189,268
195,265
196,264
197,259
195,256
Cell121:,Cell121:
151,255
160,237
163,233
165,230
172,229
177,232
182,237
Cell122:,Cell122:
151,255
151,255
152,255
152,255
151,254
151,255
151,255
152,255
151,255
151,255
151,255
152,255
151,254
151,255
152,255
152,255
152,255
152,254
152,255
152,255
152,255
152,255
151,255
152,255
171,249
151,254
168,250
152,254
168,254
151,254
168,254
152,255
166,257
152,255
170,258
151,254
168,254
151,255
173,246
152,255
173,246
152,255
151,255
151,255
152,255
152,255
151,255
151,255
152,255
152,255
152,255
152,255
152,255
152,255
152,254
152,255
152,255
167,264
160,280
160,280
160,280
162,283
165,283
164,283
166,278
Cell123:,Cell123:
26,579
23,583
20,587
20,588
20,589
23,590
27,591
25,581
25,581
25,581
21,582
11,586
6,589
Cell124:,Cell124:
48,561
52,558
55,559
57,562
56,570
52,572
Cell125:,Cell125:
42,604
42,604
42,604
39,605
30,610
26,611
27,612
23,614
18,618
11,622
Cell126:,Cell126:
189,239
198,239
199,238
207,237
195,247
200,236
202,256
194,238
185,246
185,246
185,246
182,247
178,248
Cell127:,Cell127:
224,435
220,442
218,443
218,446
218,448
217,448
214,448
216,444
198,457
216,444
195,453
217,444
Cell128:,Cell128:
543,7
540,13
538,15
537,19
540,38
540,38
540,38
537,39
545,41
550,42
550,42
546,43
540,46
536,49
530,55
530,55
530,55
527,56
520,60
515,66
516,71
516,72
520,72
523,77
542,75
542,75
542,75
546,74
555,71
559,68
560,62
558,58
559,54
558,56
553,61
553,61
553,61
550,64
546,66
544,71
541,74
538,76
534,78
528,86
532,98
532,98
532,98
537,100
538,103
540,108
541,113
543,117
546,121
546,124
561,134
561,134
561,134
560,134
560,134
557,134
558,138
556,142
555,144
554,142
540,136
540,136
540,136
536,136
532,134
528,132
524,132
517,130
510,129
511,131
502,131
502,131
502,131
505,128
509,125
509,126
508,130
509,132
508,142
507,145
495,152
495,152
495,152
495,153
495,153
498,154
500,159
502,165
503,166
499,164
497,167
497,167
497,167
499,168
498,167
494,166
492,167
490,165
487,161
483,159
Cell129:,Cell129:
9,186
13,209
15,208
20,210
20,210
20,210
20,214
18,214
15,217
12,216
12,214
14,213
16,212
20,218
20,218
20,218
22,219
24,222
27,228
30,232
33,236
36,238
38,240
20,239
20,239
20,239
21,243
25,244
29,242
33,244
37,247
34,247
34,260
28,279
28,279
28,279
22,288
22,294
20,304
16,310
15,308
13,309
14,314
4,325
4,325
4,325
4,330
Cell130:,Cell130:
19,178
20,174
18,165
18,165
18,165
16,165
16,158
14,157
10,156
6,156
Cell131:,Cell131:
204,263
201,282
201,282
201,282
205,286
211,289
212,294
210,296
207,294
208,294
208,294
204,296
204,296
204,296
203,295
200,296
202,290
200,283
200,275
202,270
204,264
207,244
207,244
207,244
204,237
201,238
203,239
186,233
196,244
187,224
194,234
196,240
196,240
196,240
196,239
189,243
187,246
182,252
179,253
Cell132:,Cell132:
992,200
986,203
982,204
983,205
984,204
982,201
982,201
982,201
983,199
984,198
984,198
987,196
989,199
Cell133:,Cell133:
190,448
186,443
186,443
186,443
187,441
187,440
191,436
194,439
Cell134:,Cell134:
216,444
216,444
216,444
217,445
217,444
216,444
216,444
Cell135:,Cell135:
702,10
702,10
702,10
697,18
694,27
694,32
699,39
704,40
710,45
710,46
703,40
703,40
703,40
702,34
700,29
697,22
698,16
698,8
699,4
Cell136:,Cell136:
15,616
15,616
15,616
19,615
27,608
34,603
36,600
41,598
38,598
40,600
43,616
43,616
43,616
44,623
43,630
42,643
44,650
45,654
45,659
45,659
44,668
44,668
44,668
40,671
35,672
35,672
34,674
32,672
30,672
30,674
24,675
24,675
24,675
23,675
20,673
18,670
19,668
13,665
4,660
Cell137:,Cell137:
7,180
11,180
20,186
23,190
26,196
23,208
22,212
Cell138:,Cell138:
980,127
982,121
993,118
Cell139:,Cell139:
783,165
785,164
788,166
790,169
789,176
789,176
789,176
786,182
786,186
781,193
778,196
768,201
764,201
756,204
754,220
754,220
754,220
756,222
763,226
766,226
774,225
778,222
780,218
782,213
Cell140:,Cell140:
992,120
992,120
992,120
986,124
979,129
977,129
974,127
970,122
963,121
956,116
948,101
948,101
947,102
944,98
944,98
940,96
931,90
924,89
921,87
924,84
929,97
929,97
929,97
934,100
940,106
944,112
943,114
941,121
940,122
941,120
933,107
933,107
933,107
924,97
920,96
916,93
912,93
911,91
911,84
913,80
920,84
920,84
920,84
919,87
916,94
916,98
915,103
912,110
911,113
912,123
919,144
919,144
919,144
924,145
925,144
921,148
918,146
919,139
928,138
935,142
950,147
950,147
950,147
960,149
965,151
975,154
983,155
990,155
Cell141:,Cell141:
50,237
50,237
50,237
56,236
63,232
69,228
72,223
73,216
73,212
74,211
81,214
81,214
81,214
81,219
82,224
85,226
86,228
86,233
88,239
89,246
98,261
98,261
98,261
102,266
108,271
114,274
118,274
121,273
125,272
127,276
120,282
120,282
120,282
119,286
116,290
113,293
108,297
104,299
102,302
98,304
90,320
90,320
90,320
87,325
85,330
86,336
88,338
87,342
85,344
84,342
86,336
86,336
86,336
89,336
90,340
89,344
85,346
82,345
81,340
84,338
86,346
86,346
86,346
83,348
81,349
80,354
82,359
80,363
80,364
78,367
70,371
70,371
70,371
66,370
63,368
61,367
57,366
57,363
57,365
59,364
62,358
62,358
62,358
64,356
66,360
68,358
68,361
71,364
71,368
68,368
64,380
64,380
64,380
60,380
60,381
58,378
60,379
60,378
65,377
72,374
73,383
73,383
73,383
67,384
62,382
58,375
54,372
52,368
50,358
46,356
36,346
36,346
36,346
33,344
28,344
25,344
21,344
14,344
8,346
Cell142:,Cell142:
391,641
386,641
382,641
378,644
370,629
370,629
370,629
364,626
361,621
354,614
352,611
338,610
333,611
330,610
341,612
341,612
341,612
341,612
337,609
337,605
335,607
334,608
335,610
334,610
341,616
341,616
341,616
342,620
346,620
351,620
356,622
359,624
362,630
362,634
370,644
370,644
370,644
371,646
Cell143:,Cell143:
421,640
420,637
420,634
421,630
421,630
421,630
422,628
424,625
430,624
432,622
436,622
441,620
445,620
456,616
456,616
456,616
459,612
457,610
455,610
454,609
454,608
450,609
446,608
438,601
438,601
438,601
434,598
429,596
426,596
422,594
417,596
414,599
413,602
423,604
423,604
423,604
426,604
428,607
429,611
427,616
424,620
422,624
418,627
413,638
413,638
413,638
414,638
418,638
418,642
421,641
425,642
432,648
434,652
440,663
440,663
440,663
442,670
446,675
446,677
448,680
451,677
452,675
452,669
